task,pID,scriptID,jobID,State,endTime,seconds,nCPU,ReqMem,maxRSS,tmpUsed
mcmcmc,07205,hg_b_kv,12660626,OUT_OF_MEMORY,1745215095,43,16,144244M,125258328000,NA
mcmcmc,3763,by_nt_ki,12618313,COMPLETED,1745086746,43298,16,78956M,61142624000,0
mcmcmc,5228,hg_ki,12618314,TIMEOUT,1745086019,44288,16,22423M,19457476000,NA
mcmcmc,07206,hg_b_kv,12601024,COMPLETED,1745083864,932,16,118114M,59273832000,0
mcmcmc,5228,ns_n_ki,12604153,TIMEOUT,1744993585,259206,16,33172M,18670912000,NA
mcmcmc,3927,hgd_ki,12594440,TIMEOUT,1744937201,259202,16,38466M,25646508000,NA
marginal,692,hg_ki,12592206,TIMEOUT,1744861714,259213,43,85242M,53787964000,NA
mcmcmc,3200,hgd_ki,12594438,COMPLETED,1744846665,213366,16,38224M,28617332000,0
marginal,692,ns_ki,12535029,COMPLETED,1744841763,246040,56,146165M,58931392000,0
marginal,692,rm_by_nt_ki,12592205,COMPLETED,1744834379,243268,43,82604M,43986652000,0
mcmcmc,07205,ns_kv,12610880,COMPLETED,1744834357,43244,16,66706M,42353804000,0
mcmcmc,07205,by_kv,12610697,COMPLETED,1744826543,43254,16,67532M,41728916000,0
marginal,3757,ns_nt_ki,12613606,COMPLETED,1744819149,3,10,7593M,0,NA
mcmcmc,692,hg_b_ki,12604386,COMPLETED,1744784563,43238,16,79112M,67081072000,0
mcmcmc,4649,hg_b_ki,12592209,TIMEOUT,1744773854,259208,16,56889M,35157632000,NA
mcmcmc,07205,by_kv,12604752,TIMEOUT,1744770006,44283,16,67532M,41731296000,NA
mcmcmc,3200,hg_b_ki,12591277,TIMEOUT,1744763459,259206,16,42445M,34752892000,NA
mcmcmc,3392,hg_b_ki,12591278,TIMEOUT,1744763459,259206,16,43863M,25871964000,NA
marginal,3804,rm_by_nt_ki,12584402,COMPLETED,1744753258,249006,64,40220M,31657200000,0
marginal,157,rm_by_nt_ki,12584258,COMPLETED,1744752475,149974,43,52754M,42725704000,0
marginal,3804,ns_nt_ki,12584399,TIMEOUT,1744751765,259211,43,30683M,24382476000,NA
marginal,4230,ns_nt_ki,12605480,COMPLETED,1744736159,6,43,35890M,0,NA
marginal,07203,hgd_b_ki,12604146,OUT_OF_MEMORY,1744735693,38694,8,3536M,3549552000,NA
marginal,07206,ns_nt_kv,12592509,COMPLETED,1744730674,206782,43,43029M,36008664000,0
marginal,5228,rm_by_nt_ki,12584506,COMPLETED,1744723651,219399,43,24962M,20601380000,0
mcmcmc,3927,hg_b_ki,12592207,COMPLETED,1744714913,206266,16,42686M,30112124000,0
mcmcmc,07205,by_n_ki,12577585,TIMEOUT,1744709156,259220,16,80774M,59884620000,NA
marginal,3757,ns_nt_ki,12594269,TIMEOUT,1744708824,96495,10,7425M,3702624000,NA
marginal,563,rm_by_nt_ki,12592204,COMPLETED,1744703664,195017,43,40913M,20782764000,0
marginal,3708,by_ki,12521491,TIMEOUT,1744702876,259204,32,199810M,34036788000,NA
mcmcmc,07205,ns_n_ki,12577584,TIMEOUT,1744702756,259216,16,79608M,59624408000,NA
marginal,692,ns_n_ki,12565611,TIMEOUT,1744702544,259203,32,110216M,33862176000,NA
marginal,3708,by_n_ki,12521487,TIMEOUT,1744701247,259213,48,198458M,50921520000,NA
mcmcmc,07203,hgd_b_ki,12594437,COMPLETED,1744691358,58091,16,24869M,17566616000,0
marginal,3804,by_n_ki,12534758,COMPLETED,1744689277,239308,64,122821M,31542404000,0
marginal,4308,rm_by_t_ki,12594243,COMPLETED,1744680375,68562,10,4432M,2903628000,0
mcmcmc,157,hgd_ki,12594296,OUT_OF_MEMORY,1744677958,41,16,48744M,49681724000,NA
mcmcmc,157,hgd_b_ki,12594297,OUT_OF_MEMORY,1744677930,13,16,48744M,0,NA
mcmcmc,3757,hg_b_ki,12584271,COMPLETED,1744668025,232157,16,19571M,17812532000,0
mcmcmc,3763,by_ki,12601031,OUT_OF_MEMORY,1744657994,17,16,67711M,0,NA
marginal,07203,hgd_ki,12594282,TIMEOUT,1744657808,42602,8,3559M,2807492000,NA
marginal,07203,hgd_b_ki,12594283,TIMEOUT,1744657808,42602,8,3559M,3501552000,NA
mcmcmc,07203,hgd_ki,12594290,COMPLETED,1744639300,23700,16,14487M,12802168000,0
marginal,3927,ns_nt_ki,12594431,COMPLETED,1744633274,7,43,26051M,0,NA
marginal,4761,rm_by_nt_ki,12584476,COMPLETED,1744626023,121771,43,34580M,28373056000,0
marginal,3392,ns_nt_ki,12594301,COMPLETED,1744620664,8,43,27048M,0,NA
mcmcmc,3927,hgd_b_ki,12594295,OUT_OF_MEMORY,1744620603,8,16,22408M,0,NA
mcmcmc,3927,hgd_ki,12594294,OUT_OF_MEMORY,1744620574,10,16,22408M,0,NA
mcmcmc,3200,hgd_b_ki,12594293,OUT_OF_MEMORY,1744620542,8,16,22267M,0,NA
mcmcmc,3200,hgd_ki,12594292,OUT_OF_MEMORY,1744620513,9,16,22267M,0,NA
mcmcmc,07203,hgd_b_ki,12594291,OUT_OF_MEMORY,1744620512,8,16,14487M,0,NA
marginal,5255,hgd_b_ki,12594304,COMPLETED,1744617002,10,8,5457M,0,NA
marginal,5255,hgd_ki,12594303,COMPLETED,1744616995,3,8,5457M,0,NA
mcmcmc,5255,hgd_b_ki,12594289,COMPLETED,1744615728,128,16,16409M,2833912000,0
mcmcmc,5255,hgd_ki,12594288,COMPLETED,1744615662,62,16,16409M,2592204000,0
marginal,3200,hgd_ki,12594274,OUT_OF_MEMORY,1744615610,10,43,26606M,0,NA
marginal,3927,hgd_ki,12594276,OUT_OF_MEMORY,1744615608,8,43,26749M,0,NA
mcmcmc,4305,hg_b_ki,12594267,COMPLETED,1744612299,31,16,14445M,7560000,NA
mcmcmc,3757,ns_nt_ki,12584480,COMPLETED,1744610751,160679,16,16226M,15028568000,0
mcmcmc,3804,hg_b_ki,12584272,COMPLETED,1744587763,144222,16,29378M,23971644000,0
marginal,3804,rm_by_t_ki,12566644,TIMEOUT,1744587462,259209,72,42908M,35616140000,NA
marginal,07202,by_nt_kv,12592212,COMPLETED,1744585276,101790,26,29160M,17314172000,0
marginal,3705,rm_by_nt_ki,12592215,COMPLETED,1744580894,97753,10,8499M,3687624000,0
mcmcmc,157,hg_b_ki,12558131,COMPLETED,1744578955,136143,16,89948M,55565384000,0
marginal,3705,ns_nt_ki,12592214,COMPLETED,1744578832,96034,10,7080M,3647016000,0
marginal,3705,rm_by_t_ki,12592213,COMPLETED,1744575206,92502,10,7088M,3573100000,0
mcmcmc,4230,hg_b_ki,12592208,OUT_OF_MEMORY,1744569427,20,16,59522M,0,NA
marginal,4308,rm_by_t_ki,12592216,TIMEOUT,1744558346,75750,10,4528M,2919568000,NA
marginal,4308,rm_by_nt_ki,12592220,COMPLETED,1744557960,75225,10,5937M,2920444000,0
mcmcmc,07206,hg_b_kv,12592518,OUT_OF_MEMORY,1744543907,19,16,68806M,0,NA
mcmcmc,07205,ns_kv,12592231,TIMEOUT,1744530386,44292,16,66706M,42251564000,NA
marginal,3804,ns_ki,12543818,TIMEOUT,1744511740,259208,40,80336M,22690472000,NA
marginal,3804,by_t_ki,12566645,COMPLETED,1744500831,226200,64,39510M,31537984000,0
marginal,2131,ns_nt_ki,12591283,COMPLETED,1744498138,61250,10,2979M,2328144000,0
marginal,07206,ns_nt_kv,12584162,TIMEOUT,1744495434,112684,10,27967M,8361592000,NA
mcmcmc,3670,by_ki,12521496,COMPLETED,1744493329,43259,16,190986M,41400956000,0
mcmcmc,692,ns_nt_ki,12584275,OUT_OF_MEMORY,1744492577,23,16,42648M,0,NA
marginal,692,ns_nt_ki,12584267,OUT_OF_MEMORY,1744492564,10,43,47256M,0,NA
marginal,692,by_n_ki,12533352,COMPLETED,1744489825,240614,64,77360M,62911848000,0
mcmcmc,07204,by_ki,12526564,COMPLETED,1744487018,43246,16,180818M,64259692000,0
mcmcmc,4173,by_n_ki,12582103,COMPLETED,1744485505,43375,16,115642M,80550472000,0
mcmcmc,4173,by_nt_ki,12526565,COMPLETED,1744483475,43373,16,109149M,79940788000,0
marginal,3351,rm_by_nt_ki,12584333,COMPLETED,1744464737,81112,32,15012M,10453952000,0
mcmcmc,3755,hg_b_ki,12584270,COMPLETED,1744453332,17464,16,16201M,15989600000,0
marginal,4309,ns_nt_ki,12591286,COMPLETED,1744452014,15126,8,1736M,1500432000,0
marginal,4309,rm_by_t_ki,12591285,COMPLETED,1744451960,15072,8,1856M,1.501e+09,0
marginal,4309,rm_by_nt_ki,12591284,COMPLETED,1744451696,14808,8,2779M,1502012000,0
marginal,07202,by_nt_kv,12584119,TIMEOUT,1744451588,68838,10,22569M,6573612000,NA
marginal,3705,ns_nt_ki,12584369,TIMEOUT,1744450348,66384,10,6817M,3644948000,NA
mcmcmc,5327,hg_b_ki,12584370,OUT_OF_MEMORY,1744450087,16,16,29604M,0,NA
mcmcmc,3200,ns_nt_ki,12584400,OUT_OF_MEMORY,1744450084,13,16,21353M,0,NA
marginal,692,rm_by_nt_ki,12584268,OUT_OF_MEMORY,1744450022,18,43,48120M,0,NA
mcmcmc,07205,hg_ki,12582098,OUT_OF_MEMORY,1744449992,22,16,84283M,0,NA
marginal,4308,rm_by_nt_ki,12584444,TIMEOUT,1744448719,64105,8,4375M,2350088000,NA
mcmcmc,4310,hg_b_ki,12584310,COMPLETED,1744444825,1517,16,14321M,4153620000,0
mcmcmc,4747,hg_b_ki,12584321,COMPLETED,1744444580,941,16,14570M,3726388000,0
marginal,4291,rm_by_nt_ki,12584437,COMPLETED,1744444532,60011,32,21304M,13390120000,0
marginal,563,rm_by_nt_ki,12584262,OUT_OF_MEMORY,1744443684,12,43,23833M,0,NA
marginal,104,rm_by_t_ki,12584257,COMPLETED,1744443663,60913,22,12679M,9052996000,0
mcmcmc,4649,hg_b_ki,12584320,OUT_OF_MEMORY,1744443621,14,16,33140M,0,NA
marginal,3705,rm_by_t_ki,12584367,TIMEOUT,1744443601,59668,8,6059M,2842572000,NA
mcmcmc,3927,hg_b_ki,12584277,OUT_OF_MEMORY,1744443552,11,16,24866M,0,NA
marginal,3445,ns_nt_ki,12591287,COMPLETED,1744442973,6085,8,1751M,1374568000,0
marginal,3705,rm_by_nt_ki,12584371,TIMEOUT,1744442788,58824,8,6936M,2932044000,NA
marginal,3408,rm_by_t_ki,12591316,COMPLETED,1744438770,4,8,1784M,0,NA
mcmcmc,450,hg_b_ki,12582402,COMPLETED,1744438671,3094,16,12524M,4343720000,0
marginal,07203,rm_by_nt_ki,12591305,COMPLETED,1744437760,14,10,8271M,0,NA
marginal,3755,ns_nt_ki,12591299,COMPLETED,1744437484,15,8,3224M,0,NA
marginal,07200,by_nt_kv,12591268,COMPLETED,1744436755,14,8,3661M,0,NA
mcmcmc,3392,hg_b_ki,12583561,OUT_OF_MEMORY,1744435847,15,16,25552M,0,NA
mcmcmc,3448,hg_b_ki,12583562,OUT_OF_MEMORY,1744435841,9,16,26523M,0,NA
mcmcmc,3200,hg_b_ki,12583559,OUT_OF_MEMORY,1744435805,10,16,24726M,0,NA
mcmcmc,692,hg_b_ki,12583086,OUT_OF_MEMORY,1744435589,12,16,46086M,0,NA
marginal,2131,ns_nt_ki,12584358,TIMEOUT,1744433098,49227,8,2979M,1787876000,NA
mcmcmc,07203,hg_b_ki,12584372,COMPLETED,1744427210,43246,16,18719M,18088184000,0
mcmcmc,4230,by_n_ki,12583548,TIMEOUT,1744426247,44291,16,49490M,35806556000,NA
marginal,493,ns_nt_ki,12584260,COMPLETED,1744425084,42177,10,6768M,3151628000,0
marginal,3603,rm_by_nt_ki,12584354,COMPLETED,1744421096,37256,10,3655M,1847864000,0
mcmcmc,3655,hg_b_ki,12582393,COMPLETED,1744416659,99,16,16044M,9906088000,0
marginal,5230,rm_by_nt_ki,12584520,COMPLETED,1744413508,28339,8,2667M,1454912000,0
marginal,4220,rm_by_nt_ki,12589327,COMPLETED,1744407713,10615,8,1671M,1324780000,0
marginal,4305,rm_by_t_ki,12589328,COMPLETED,1744407510,10412,8,1592M,1378744000,0
marginal,4305,rm_by_nt_ki,12589325,COMPLETED,1744407445,10347,8,2170M,1377548000,0
marginal,4467,rm_by_nt_ki,12589330,COMPLETED,1744407174,10076,8,2352M,1353264000,0
marginal,4467,rm_by_t_ki,12589385,COMPLETED,1744407161,10028,8,1563M,1346780000,0
marginal,3710,rm_by_nt_ki,12589324,COMPLETED,1744406950,9852,8,1707M,1290656000,0
marginal,3929,ns_nt_ki,12584430,COMPLETED,1744406542,22176,8,1869M,1680292000,0
marginal,3445,ns_nt_ki,12589329,TIMEOUT,1744404613,7515,8,1751M,1392772000,NA
marginal,4310,rm_by_nt_ki,12589326,COMPLETED,1744403256,6158,8,2238M,1298868000,0
marginal,3929,rm_by_nt_ki,12584431,COMPLETED,1744402879,18513,8,2801M,1656952000,0
marginal,3244,rm_by_t_ki,12589386,COMPLETED,1744402487,5354,8,2270M,1330848000,0
marginal,3244,ns_nt_ki,12589387,COMPLETED,1744402471,5338,8,1890M,1337840000,0
marginal,07203,by_nt_kv,12584823,COMPLETED,1744402167,16402,8,1784M,1679736000,0
marginal,1271,ns_nt_ki,12589388,COMPLETED,1744400157,3024,8,1784M,1224768000,0
marginal,4309,ns_nt_ki,12584466,TIMEOUT,1744399589,14883,8,1736M,1558280000,NA
marginal,07203,ns_nt_kv,12584821,COMPLETED,1744399033,13268,8,1784M,1688172000,0
marginal,07203,ns_kv,12584809,COMPLETED,1744398830,13194,8,1784M,1623784000,0
marginal,4309,rm_by_t_ki,12584465,TIMEOUT,1744397976,13270,8,1856M,1558300000,NA
marginal,4309,rm_by_nt_ki,12584449,TIMEOUT,1744397764,13089,8,1960M,1499960000,NA
marginal,3445,rm_by_nt_ki,12586429,COMPLETED,1744397156,6510,8,1952M,1340140000,0
marginal,4910,ns_nt_ki,12584495,COMPLETED,1744396879,11896,8,2378M,1581872000,0
mcmcmc,07202,hg_b_kv,12582090,COMPLETED,1744395855,43238,16,61661M,41938468000,0
marginal,4467,rm_by_t_ki,12584516,TIMEOUT,1744395183,10045,8,1563M,1357808000,NA
marginal,5099,rm_by_t_ki,12584532,COMPLETED,1744394961,9639,8,1643M,1272652000,0
marginal,4467,rm_by_nt_ki,12584493,TIMEOUT,1744394760,9808,8,2352M,1353820000,NA
marginal,4220,rm_by_nt_ki,12584463,TIMEOUT,1744394157,9451,8,1671M,1353608000,NA
marginal,3244,ns_nt_ki,12584868,TIMEOUT,1744394035,5773,8,1890M,1269940000,NA
marginal,4305,rm_by_t_ki,12584464,TIMEOUT,1744393735,9029,8,1592M,1400748000,NA
marginal,3244,rm_by_t_ki,12584867,TIMEOUT,1744393735,5473,8,2270M,1259120000,NA
marginal,4305,rm_by_nt_ki,12584439,TIMEOUT,1744393465,8882,8,1775M,1425364000,NA
marginal,3710,rm_by_nt_ki,12584397,TIMEOUT,1744393283,9133,8,1707M,1338728000,NA
marginal,3244,rm_by_nt_ki,12584836,COMPLETED,1744393108,5873,8,1363M,1283376000,0
marginal,5186,ns_nt_ki,12584519,COMPLETED,1744392563,7394,8,1746M,1255488000,0
marginal,5186,rm_by_t_ki,12584518,COMPLETED,1744392504,7336,8,1842M,1255220000,0
marginal,1271,ns_nt_ki,12584869,TIMEOUT,1744391347,3085,8,1784M,1210940000,NA
marginal,4310,rm_by_nt_ki,12584455,TIMEOUT,1744391257,6551,8,1844M,1246236000,NA
marginal,5186,rm_by_nt_ki,12584502,COMPLETED,1744391213,6137,8,1907M,1262004000,0
marginal,1271,rm_by_nt_ki,12584837,COMPLETED,1744390735,3500,8,1801M,1208880000,0
marginal,3408,ns_nt_ki,12584871,COMPLETED,1744390305,2012,8,1784M,1193024000,0
marginal,3408,rm_by_t_ki,12584872,TIMEOUT,1744390288,1995,8,1784M,1199020000,NA
marginal,1271,rm_by_t_ki,12584840,COMPLETED,1744389866,2474,8,1501M,1182416000,0
marginal,675,rm_by_t_ki,12584838,COMPLETED,1744389189,1923,8,2117M,1201600000,0
marginal,675,ns_nt_ki,12584839,COMPLETED,1744389136,1870,8,1636M,1202280000,0
marginal,3445,rm_by_nt_ki,12584366,TIMEOUT,1744388875,5003,8,1952M,1303680000,NA
marginal,4747,rm_by_nt_ki,12584474,COMPLETED,1744388811,3982,8,2137M,1222224000,0
marginal,4747,ns_nt_ki,12584494,COMPLETED,1744388074,3122,8,2081M,1211592000,0
marginal,5268,ns_nt_ki,12584544,COMPLETED,1744388056,2703,8,1678M,1226524000,0
marginal,3408,ns_nt_ki,12584826,TIMEOUT,1744387674,1744,8,1784M,1185996000,NA
marginal,1271,rm_by_t_ki,12584512,TIMEOUT,1744387298,2160,8,1501M,1182616000,NA
marginal,3408,rm_by_nt_ki,12584553,COMPLETED,1744387292,1846,8,1367M,1159612000,0
marginal,3244,rm_by_nt_ki,12584332,TIMEOUT,1744386983,3389,8,1406M,1273388000,NA
marginal,675,ns_nt_ki,12584486,TIMEOUT,1744386761,1809,8,1636M,1181516000,NA
marginal,4790,rm_by_t_ki,12584828,COMPLETED,1744386603,673,8,2006M,1155752000,0
marginal,675,rm_by_t_ki,12584456,TIMEOUT,1744386333,1627,8,2117M,1169356000,NA
marginal,1271,rm_by_nt_ki,12584357,TIMEOUT,1744386033,2162,8,1801M,1208224000,NA
marginal,4790,rm_by_t_ki,12584479,TIMEOUT,1744385823,901,8,1866M,1154544000,NA
marginal,4790,ns_nt_ki,12584481,COMPLETED,1744385779,857,8,1790M,1136444000,0
marginal,3408,ns_nt_ki,12584822,OUT_OF_MEMORY,1744385770,5,8,1039M,0,NA
marginal,3408,rm_by_t_ki,12584824,OUT_OF_MEMORY,1744385770,5,8,1039M,0,NA
marginal,07203,ns_nt_kv,12584815,OUT_OF_MEMORY,1744385672,4,8,1039M,0,NA
marginal,07203,by_nt_kv,12584817,OUT_OF_MEMORY,1744385672,4,8,1039M,0,NA
marginal,5255,rm_by_t_ki,12584521,COMPLETED,1744385532,333,8,3844M,1107680000,0
marginal,5255,ns_nt_ki,12584522,COMPLETED,1744385456,257,8,3813M,1105012000,0
marginal,3408,rm_by_nt_ki,12584364,TIMEOUT,1744385372,1501,8,1367M,1159628000,NA
marginal,5268,ns_nt_ki,12584533,OUT_OF_MEMORY,1744385326,4,8,977M,0,NA
marginal,5099,rm_by_t_ki,12584517,OUT_OF_MEMORY,1744385180,12,8,957M,0,NA
marginal,1271,ns_nt_ki,12584513,OUT_OF_MEMORY,1744385150,12,8,1039M,0,NA
marginal,5186,ns_nt_ki,12584501,OUT_OF_MEMORY,1744385099,23,8,1017M,0,NA
marginal,5186,rm_by_t_ki,12584500,OUT_OF_MEMORY,1744385050,5,8,1073M,0,NA
marginal,1271,rm_by_t_ki,12584487,OUT_OF_MEMORY,1744384961,9,8,874M,0,NA
marginal,4467,rm_by_t_ki,12584492,OUT_OF_MEMORY,1744384956,4,8,910M,0,NA
marginal,4747,ns_nt_ki,12584473,OUT_OF_MEMORY,1744384845,16,8,1212M,0,NA
marginal,4467,rm_by_nt_ki,12584469,OUT_OF_MEMORY,1744384746,9,8,1370M,0,NA
marginal,675,ns_nt_ki,12584457,OUT_OF_MEMORY,1744384719,13,8,953M,0,NA
marginal,3445,ns_nt_ki,12584462,OUT_OF_MEMORY,1744384711,5,8,1020M,867204000,NA
marginal,4309,rm_by_t_ki,12584445,OUT_OF_MEMORY,1744384662,18,8,1081M,0,NA
marginal,4309,ns_nt_ki,12584446,OUT_OF_MEMORY,1744384658,14,8,1011M,0,NA
marginal,4305,rm_by_t_ki,12584438,OUT_OF_MEMORY,1744384566,14,8,927M,0,NA
marginal,4220,rm_by_nt_ki,12584432,OUT_OF_MEMORY,1744384438,10,8,973M,0,NA
marginal,3832,ns_nt_ki,12584409,COMPLETED,1744384403,129,8,8229M,1119260000,0
marginal,3832,rm_by_nt_ki,12584410,COMPLETED,1744384402,128,8,8748M,1093872000,0
marginal,3832,rm_by_t_ki,12584405,COMPLETED,1744384370,127,8,8224M,1092968000,0
marginal,675,rm_by_t_ki,12584417,OUT_OF_MEMORY,1744384344,8,8,1233M,0,NA
marginal,3775,ns_nt_ki,12584411,OUT_OF_MEMORY,1744384277,3,8,827M,341732000,NA
marginal,3244,ns_nt_ki,12584393,OUT_OF_MEMORY,1744384126,7,8,1101M,0,NA
marginal,3244,rm_by_t_ki,12584392,OUT_OF_MEMORY,1744384125,6,8,1322M,0,NA
marginal,3710,rm_by_nt_ki,12584376,OUT_OF_MEMORY,1744384001,6,8,994M,0,NA
marginal,3445,rm_by_nt_ki,12584344,OUT_OF_MEMORY,1744383784,5,8,1137M,0,NA
marginal,706,rm_by_t_ki,12584286,COMPLETED,1744383780,497,8,1628M,1166788000,0
marginal,3408,rm_by_nt_ki,12584341,OUT_OF_MEMORY,1744383753,5,8,796M,0,NA
marginal,706,ns_nt_ki,12584287,COMPLETED,1744383713,430,8,1539M,1166656000,0
marginal,950,rm_by_t_ki,12584276,COMPLETED,1744383445,193,8,6995M,1121308000,0
marginal,950,ns_nt_ki,12584278,COMPLETED,1744383442,190,8,6979M,1122748000,0
marginal,2131,ns_nt_ki,12584294,OUT_OF_MEMORY,1744383417,9,8,1735M,0,NA
marginal,1271,rm_by_nt_ki,12584291,OUT_OF_MEMORY,1744383382,5,8,1049M,0,NA
marginal,635,ns_nt_ki,12584263,COMPLETED,1744383315,345,8,4047M,1128760000,0
marginal,706,ns_nt_ki,12584274,OUT_OF_MEMORY,1744383164,6,8,896M,0,NA
marginal,706,rm_by_t_ki,12584273,OUT_OF_MEMORY,1744383163,5,8,948M,0,NA
mcmcmc,3711,hg_b_ki,12545015,COMPLETED,1744367049,257458,16,19305M,16857468000,0
mcmcmc,3655,hg_b_ki,12545011,TIMEOUT,1744366730,259210,16,17943M,10043452000,NA
mcmcmc,07203,hg_b_kv,12582091,COMPLETED,1744352692,75,16,12562M,11233960000,0
mcmcmc,3199,hg_b_ki,12545003,COMPLETED,1744352666,257168,16,16476M,8895096000,0
mcmcmc,2553,hg_b_ki,12545001,COMPLETED,1744352048,256550,16,17918M,12845612000,0
marginal,157,by_t_ki,12577583,COMPLETED,1744327052,5,43,51840M,0,NA
mcmcmc,4173,by_n_ki,12543799,TIMEOUT,1744320994,44305,16,115642M,76505228000,NA
mcmcmc,4649,ns_ki,12543816,TIMEOUT,1744285720,259213,16,51027M,26845420000,NA
mcmcmc,104,hg_b_ki,12544989,COMPLETED,1744283179,258071,16,22051M,18636828000,0
mcmcmc,07205,by_n_ki,12577270,OUT_OF_MEMORY,1744277733,10,16,47054M,0,NA
mcmcmc,07205,ns_n_ki,12577269,OUT_OF_MEMORY,1744277701,11,16,46375M,0,NA
mcmcmc,175,hg_bm_ki,12543797,TIMEOUT,1744273656,259220,16,31130M,18017416000,NA
marginal,692,rm_by_t_ki,12566643,OUT_OF_MEMORY,1744272967,13,48,49369M,0,NA
marginal,5228,by_n_ki,12543796,COMPLETED,1744272494,258058,32,45529M,16369868000,0
mcmcmc,493,hg_b_ki,12558044,COMPLETED,1744265357,149110,16,36151M,20020356000,0
marginal,07200,ns_kv,12571432,COMPLETED,1744210952,4,8,3215M,0,NA
mcmcmc,3351,hg_b_ki,12545005,COMPLETED,1744208343,100947,16,19286M,15010260000,0
marginal,692,rm_by_t_ki,12534439,TIMEOUT,1744193954,259213,32,42290M,32605432000,NA
marginal,3804,by_t_ki,12534552,TIMEOUT,1744193954,259213,56,36290M,31775168000,NA
mcmcmc,2800,hg_b_ki,12545002,COMPLETED,1744188658,91314,16,21100M,21211596000,0
marginal,3804,by_ki,12534436,COMPLETED,1744181742,251901,48,33758M,27457100000,0
mcmcmc,157,ns_nt_ki,12563208,COMPLETED,1744171619,43225,16,65189M,40727556000,0
mcmcmc,3833,hg_b_ki,12545017,COMPLETED,1744164043,52212,16,17981M,9740556000,0
mcmcmc,4910,hg_b_ki,12545028,COMPLETED,1744159334,44830,16,17721M,9864728000,0
marginal,692,ns_n_ki,12547697,OUT_OF_MEMORY,1744154633,15,64,55108M,0,NA
mcmcmc,3603,hg_b_ki,12545009,COMPLETED,1744153979,46459,16,17299M,7643452000,0
mcmcmc,4111,hg_b_ki,12545019,COMPLETED,1744152866,40779,16,18209M,11707356000,0
mcmcmc,4308,hg_b_ki,12545023,COMPLETED,1744142874,30746,16,18755M,11770468000,0
mcmcmc,3670,by_nt_ki,12526562,COMPLETED,1744141711,43250,16,108854M,42331492000,0
mcmcmc,3705,hg_b_ki,12545012,COMPLETED,1744138174,30409,16,21185M,17085580000,0
mcmcmc,157,by_t_ki,12558046,TIMEOUT,1744134888,44290,16,65953M,41126928000,NA
mcmcmc,563,hg_b_ki,12534865,COMPLETED,1744131286,197502,16,23736M,20666668000,0
mcmcmc,3929,hg_b_ki,12545018,COMPLETED,1744127335,15248,16,17287M,9854480000,0
mcmcmc,3646,hg_b_ki,12545010,COMPLETED,1744127239,19719,16,17081M,9.5e+09,0
mcmcmc,5230,hg_b_ki,12545031,COMPLETED,1744125572,10887,16,17373M,6372152000,0
marginal,3392,ns_ki,12534582,COMPLETED,1744122623,187882,32,21464M,19350604000,0
mcmcmc,5099,hg_b_ki,12545029,COMPLETED,1744119344,4840,16,16112M,4639664000,0
mcmcmc,2131,hg_b_ki,12545000,COMPLETED,1744118149,22688,16,17141M,9079384000,0
mcmcmc,5268,hg_b_ki,12545033,COMPLETED,1744116898,1380,16,16074M,4502568000,0
mcmcmc,4309,hg_b_ki,12545024,COMPLETED,1744116727,4518,16,16482M,5721128000,0
mcmcmc,4220,hg_b_ki,12545020,COMPLETED,1744116113,4026,16,15631M,5363036000,0
mcmcmc,5255,hg_b_ki,12545032,COMPLETED,1744115399,100,16,19077M,2856800000,0
mcmcmc,3710,hg_b_ki,12545014,COMPLETED,1744113831,5946,16,15694M,5439556000,0
marginal,07203,ns_nt_ki,12558043,COMPLETED,1744113082,22484,16,8714M,4419472000,0
mcmcmc,4790,hg_b_ki,12545027,COMPLETED,1744112451,242,16,17588M,3089296000,0
mcmcmc,4761,hg_b_ki,12545026,OUT_OF_MEMORY,1744112355,23,16,33.50G,0,NA
mcmcmc,4291,hg_b_ki,12545021,OUT_OF_MEMORY,1744112098,11,16,25727M,0,NA
mcmcmc,3832,hg_b_ki,12545016,COMPLETED,1744111801,63,16,22688M,2601668000,0
mcmcmc,3445,hg_b_ki,12545008,COMPLETED,1744108739,1219,16,15632M,4995064000,0
mcmcmc,3244,hg_b_ki,12545004,COMPLETED,1744103559,853,16,15496M,4341996000,0
mcmcmc,3408,hg_b_ki,12545007,COMPLETED,1744103094,388,16,15354M,3370452000,0
mcmcmc,157,hg_b_ki,12544990,OUT_OF_MEMORY,1744094909,18,16,52398M,0,NA
mcmcmc,1210,hg_b_ki,12544998,COMPLETED,1744094417,2079,16,15053M,4513328000,0
mcmcmc,706,hg_b_ki,12544994,COMPLETED,1744094348,2402,16,16834M,4405316000,0
mcmcmc,1113,hg_b_ki,12544996,COMPLETED,1744094339,2118,16,15222M,4229856000,0
mcmcmc,1271,hg_b_ki,12544999,COMPLETED,1744092779,441,16,15556M,3346916000,0
mcmcmc,950,hg_b_ki,12544995,COMPLETED,1744092304,83,16,21821M,2775936000,0
marginal,5228,rm_by_t_ki,12534440,COMPLETED,1744089506,228787,40,23100M,19132160000,0
mcmcmc,675,hg_b_ki,12544993,COMPLETED,1744087616,784,16,15637M,3771316000,0
mcmcmc,635,hg_b_ki,12544992,COMPLETED,1744084014,104,16,19249M,2818640000,0
mcmcmc,493,hg_b_ki,12544991,OUT_OF_MEMORY,1744083866,13,16,21059M,0,NA
marginal,3705,by_t_ki,12543803,COMPLETED,1744079642,74091,16,8978M,5750508000,0
