Iteration	Likelihood	Prior	p	r
257600	-2.619206	0.1341157	0.2168469	0.2168469
257700	-1.724506	-1.478138	0.3780723	0.3780723
257800	-3.35339	0.5147642	0.1787821	0.1787821
257900	-2.134577	-0.2468127	0.2549398	0.2549398
258000	-1.937887	-0.4763736	0.2778959	0.2778959
258100	-2.043856	-0.3434539	0.2646039	0.2646039
258200	-2.416366	-0.00543282	0.2308018	0.2308018
258300	-4.255	0.8403019	0.1462283	0.1462283
258400	-2.49541	0.05155048	0.2251035	0.2251035
258500	-2.28666	-0.1078791	0.2410464	0.2410464
258600	-2.806004	0.2462172	0.2056368	0.2056368
258700	-2.661386	0.1606302	0.2141955	0.2141955
258800	-1.989362	-0.4084941	0.2711079	0.2711079
258900	-1.690772	-1.180178	0.3482763	0.3482763
259000	-2.301782	-0.09527898	0.2397864	0.2397864
259100	-1.947068	-0.463727	0.2766312	0.2766312
259200	-1.692537	-1.263276	0.3565861	0.3565861
259300	-2.759405	0.21948	0.2083105	0.2083105
259400	-1.837017	-0.6369345	0.293952	0.293952
259500	-1.739176	-1.534164	0.3836749	0.3836749
259600	-5.17199	1.08557	0.1217015	0.1217015
259700	-1.73737	-0.8763978	0.3178983	0.3178983
259800	-3.798419	0.6890677	0.1613517	0.1613517
259900	-2.117527	-2.215065	0.451765	0.451765
260000	-2.362278	-0.04667435	0.2349259	0.2349259
260100	-1.947914	-1.983309	0.4285894	0.4285894
260200	-1.715898	-0.9603784	0.3262963	0.3262963
260300	-2.149338	-0.2322057	0.2534791	0.2534791
260400	-1.700345	-1.346925	0.364951	0.364951
260500	-1.839405	-0.632533	0.2935118	0.2935118
260600	-2.263001	-0.1279828	0.2430568	0.2430568
260700	-2.31776	-0.08216775	0.2384753	0.2384753
260800	-1.698839	-1.061701	0.3364286	0.3364286
260900	-1.732189	-0.8944265	0.3197012	0.3197012
261000	-2.281413	-0.1122958	0.2414881	0.2414881
261100	-1.862603	-1.837429	0.4140014	0.4140014
261200	-3.071972	-3.045741	0.5348326	0.5348326
261300	-3.867547	0.7135484	0.1589037	0.1589037
261400	-2.302377	-0.09478697	0.2397372	0.2397372
261500	-2.484356	-2.593589	0.4896174	0.4896174
261600	-1.90592	-1.915045	0.4217631	0.4217631
261700	-1.753668	-0.8256118	0.3128197	0.3128197
261800	-1.691225	-1.161054	0.3463639	0.3463639
261900	-3.06107	0.380634	0.1921951	0.1921951
262000	-1.701985	-1.037951	0.3340536	0.3340536
262100	-1.899089	-1.903347	0.4205932	0.4205932
262200	-2.026471	-0.363545	0.266613	0.266613
262300	-2.171936	-0.2103645	0.251295	0.251295
262400	-1.790574	-1.68305	0.3985635	0.3985635
262500	-1.735441	-1.520794	0.3823379	0.3823379
262600	-2.4039	-0.01476614	0.2317351	0.2317351
262700	-2.070863	-0.3133285	0.2615914	0.2615914
262800	-1.967714	-0.4361773	0.2738762	0.2738762
262900	-2.90167	0.2988602	0.2003725	0.2003725
263000	-3.058486	0.3793619	0.1923223	0.1923223
263100	-2.223342	-0.1628284	0.2465413	0.2465413
263200	-1.691361	-1.157026	0.3459611	0.3459611
263300	-4.992175	1.042432	0.1260153	0.1260153
263400	-1.71881	-0.947253	0.3249838	0.3249838
263500	-2.270522	-0.121539	0.2424124	0.2424124
263600	-3.686377	-3.418593	0.5721178	0.5721178
263700	-4.454712	0.8995747	0.140301	0.140301
263800	-1.938582	-0.4754082	0.2777993	0.2777993
263900	-2.63307	0.142915	0.215967	0.215967
264000	-3.167726	0.4317345	0.1870851	0.1870851
264100	-3.041	0.3707106	0.1931874	0.1931874
264200	-1.694918	-1.099212	0.3401797	0.3401797
264300	-1.752086	-0.8302177	0.3132803	0.3132803
264400	-3.127427	0.4127403	0.1889845	0.1889845
264500	-1.857246	-0.6007832	0.2903368	0.2903368
264600	-1.891451	-0.5447035	0.2847289	0.2847289
264700	-1.690674	-1.205978	0.3508563	0.3508563
264800	-1.832661	-0.6450648	0.294765	0.294765
264900	-1.711581	-1.41766	0.3720245	0.3720245
265000	-2.502107	0.05621484	0.224637	0.224637
265100	-1.788318	-0.7368553	0.303944	0.303944
265200	-2.207111	-0.1775336	0.2480119	0.2480119
265300	-1.838606	-1.790289	0.4092874	0.4092874
265400	-2.289335	-0.1056361	0.2408221	0.2408221
265500	-1.692057	-1.140807	0.3443392	0.3443392
265600	-1.810139	-0.6894085	0.2991994	0.2991994
265700	-1.880112	-0.562674	0.2865259	0.2865259
265800	-1.913694	-0.5109975	0.2813583	0.2813583
265900	-2.953799	0.3263731	0.1976212	0.1976212
266000	-3.960051	0.7453676	0.1557218	0.1557218
266100	-2.232439	-2.346716	0.4649301	0.4649301
266200	-2.316612	-0.08310368	0.2385689	0.2385689
266300	-1.789725	-0.7336364	0.3036222	0.3036222
266400	-1.883086	-1.875189	0.4177774	0.4177774
266500	-1.821397	-0.6667313	0.2969316	0.2969316
266600	-1.83091	-1.774393	0.4076978	0.4076978
266700	-2.977461	0.3386064	0.1963979	0.1963979
266800	-2.059573	-2.142024	0.4444609	0.4444609
266900	-3.321906	0.5011713	0.1801414	0.1801414
267000	-1.899471	-0.5323245	0.283491	0.283491
267100	-1.761184	-0.8045236	0.3107109	0.3107109
267200	-2.292699	-0.1028241	0.2405409	0.2405409
267300	-1.723274	-1.472931	0.3775516	0.3775516
267400	-1.703671	-1.026602	0.3329187	0.3329187
267500	-2.861097	0.2768874	0.2025698	0.2025698
267600	-1.702138	-1.036888	0.3339473	0.3339473
267700	-2.963433	0.3313728	0.1971212	0.1971212
267800	-2.623076	0.1365805	0.2166005	0.2166005
267900	-5.302282	1.115549	0.1187037	0.1187037
268000	-2.69804	0.1830718	0.2119513	0.2119513
268100	-2.408187	-2.523699	0.4826284	0.4826284
268200	-1.965874	-2.010833	0.4313418	0.4313418
268300	-2.007758	-0.3858414	0.2688426	0.2688426
268400	-3.838496	0.7033358	0.1599249	0.1599249
268500	-1.733133	-0.8910581	0.3193643	0.3193643
268600	-2.85045	-2.889804	0.5192389	0.5192389
268700	-3.586084	0.6097677	0.1692817	0.1692817
268800	-1.714297	-0.9679255	0.3270511	0.3270511
268900	-1.996845	-0.3991867	0.2701772	0.2701772
269000	-2.979702	0.3397572	0.1962828	0.1962828
269100	-1.771102	-0.7784228	0.3081008	0.3081008
269200	-1.693955	-1.284556	0.3587141	0.3587141
269300	-1.728034	-1.492555	0.379514	0.379514
269400	-1.690646	-1.200628	0.3503213	0.3503213
269500	-1.818414	-0.6726351	0.297522	0.297522
269600	-1.883384	-0.5574302	0.2860015	0.2860015
269700	-2.161715	-0.2201675	0.2522753	0.2522753
269800	-1.696914	-1.078603	0.3381188	0.3381188
269900	-2.732268	0.2035534	0.2099032	0.2099032
270000	-1.804997	-0.7001429	0.3002728	0.3002728
270100	-1.812871	-1.735381	0.4037967	0.4037967
270200	-2.452965	0.02140756	0.2281178	0.2281178
270300	-1.728819	-0.9067862	0.3209371	0.3209371
270400	-2.727924	-2.796833	0.5099418	0.5099418
270500	-1.696001	-1.087549	0.3390134	0.3390134
270600	-2.320687	-0.07978825	0.2382373	0.2382373
270700	-1.693188	-1.121566	0.3424151	0.3424151
270800	-1.703681	-1.026539	0.3329124	0.3329124
270900	-3.015249	0.3578276	0.1944758	0.1944758
271000	-1.759835	-0.80822	0.3110805	0.3110805
271100	-1.694164	-1.287278	0.3589863	0.3589863
271200	-4.178954	0.8167149	0.148587	0.148587
271300	-2.251279	-0.1381284	0.2440713	0.2440713
271400	-2.934765	0.3164184	0.1986167	0.1986167
271500	-1.79008	-0.7328279	0.3035413	0.3035413
271600	-3.276943	0.481426	0.1821159	0.1821159
271700	-2.342762	-0.0620523	0.2364637	0.2364637
271800	-3.342338	0.5100141	0.1792571	0.1792571
271900	-1.698582	-1.063831	0.3366416	0.3366416
272000	-1.69615	-1.309901	0.3612486	0.3612486
272100	-1.707637	-1.002559	0.3305144	0.3305144
272200	-4.121657	0.7985482	0.1504037	0.1504037
272300	-1.867633	-0.583142	0.2885727	0.2885727
272400	-3.001506	0.350881	0.1951704	0.1951704
272500	-2.150962	-0.2306152	0.25332	0.25332
272600	-2.633703	0.1433143	0.2159271	0.2159271
272700	-1.981211	-0.4187817	0.2721367	0.2721367
272800	-1.802431	-1.711515	0.40141	0.40141
272900	-1.798649	-1.702602	0.4005187	0.4005187
273000	-1.87418	-0.5723085	0.2874894	0.2874894
273100	-3.192462	-3.125033	0.5427618	0.5427618
273200	-1.706941	-1.391532	0.3694118	0.3694118
273300	-2.668877	0.1652606	0.2137324	0.2137324
273400	-2.562241	0.09705072	0.2205534	0.2205534
273500	-1.727158	-0.9130884	0.3215674	0.3215674
273600	-1.715839	-0.96065	0.3263235	0.3263235
273700	-1.787597	-0.7385156	0.3041101	0.3041101
273800	-2.408878	-0.01102733	0.2313612	0.2313612
273900	-1.744068	-0.8545592	0.3157144	0.3157144
274000	-1.940093	-0.4733125	0.2775898	0.2775898
274100	-2.233744	-0.1535442	0.2456129	0.2456129
274200	-1.863015	-0.5909149	0.28935	0.28935
274300	-1.882388	-0.5590211	0.2861606	0.2861606
274400	-1.801132	-1.708469	0.4011054	0.4011054
274500	-4.504566	0.9138032	0.1388782	0.1388782
274600	-4.447715	0.8975603	0.1405025	0.1405025
274700	-2.452384	0.02098814	0.2281597	0.2281597
274800	-2.08781	-0.2950466	0.2597632	0.2597632
274900	-3.467548	0.5625251	0.174006	0.174006
275000	-2.98677	0.3433773	0.1959208	0.1959208
275100	-7.811524	1.542982	0.07596029	0.07596029
275200	-3.24888	0.468897	0.1833688	0.1833688
275300	-1.826566	-0.6566703	0.2959255	0.2959255
275400	-3.249457	0.4691564	0.1833429	0.1833429
275500	-1.695969	-1.308027	0.3610612	0.3610612
275600	-2.471792	0.03490392	0.2267681	0.2267681
275700	-2.408108	-0.01160426	0.2314189	0.2314189
275800	-1.997951	-2.057898	0.4360483	0.4360483
275900	-1.693882	-1.283599	0.3586184	0.3586184
276000	-4.688004	0.9643487	0.1338236	0.1338236
276100	-1.715597	-1.438037	0.3740622	0.3740622
276200	-2.367818	-0.04235849	0.2344944	0.2344944
276300	-3.143511	0.4203656	0.1882219	0.1882219
276400	-1.763264	-0.7988967	0.3101482	0.3101482
276500	-1.718854	-1.453408	0.3755993	0.3755993
276600	-1.913128	-0.5118322	0.2814417	0.2814417
276700	-1.718545	-1.451986	0.3754572	0.3754572
276800	-2.273759	-2.390624	0.4693209	0.4693209
276900	-1.806842	-0.6962629	0.2998848	0.2998848
277000	-2.152285	-0.2293227	0.2531908	0.2531908
277100	-1.697533	-1.072912	0.3375497	0.3375497
277200	-2.717004	0.1944749	0.210811	0.210811
277300	-2.136313	-0.2450801	0.2547665	0.2547665
277400	-2.014883	-0.3772665	0.2679852	0.2679852
277500	-2.562224	0.09703976	0.2205545	0.2205545
277600	-1.766455	-0.7904295	0.3093015	0.3093015
277700	-1.77488	-1.642706	0.3945291	0.3945291
277800	-1.937959	-0.4762745	0.277886	0.277886
277900	-2.070894	-0.3132953	0.261588	0.261588
278000	-3.534538	0.5895036	0.1713082	0.1713082
278100	-2.796358	0.2407445	0.2061841	0.2061841
278200	-1.873204	-0.5739113	0.2876496	0.2876496
278300	-1.690742	-1.212523	0.3515108	0.3515108
278400	-1.914397	-0.5099635	0.2812549	0.2812549
278500	-3.114033	0.4063449	0.189624	0.189624
278600	-2.789819	0.2370162	0.2065569	0.2065569
278700	-2.01428	-0.3779881	0.2680573	0.2680573
278800	-3.007333	0.3538327	0.1948752	0.1948752
278900	-4.444811	0.8967228	0.1405862	0.1405862
279000	-1.696344	-1.311866	0.3614451	0.3614451
279100	-2.739538	0.2078461	0.2094739	0.2094739
279200	-1.855534	-0.6037486	0.2906334	0.2906334
279300	-1.779327	-1.654487	0.3957072	0.3957072
279400	-1.735753	-0.8819087	0.3184494	0.3184494
279500	-3.670629	0.6421197	0.1660465	0.1660465
279600	-1.866215	-0.585516	0.2888101	0.2888101
279700	-3.083666	0.3916867	0.1910898	0.1910898
279800	-2.474544	0.03686004	0.2265725	0.2265725
279900	-1.784384	-0.7459892	0.3048574	0.3048574
